Timestamp,Tweet URL,Group,Collector,Category,Topic,Keywords,Account handle,Account name,Account bio,Account type,Joined,Following,Followers,Location,Tweet,Tweet Translated,Tweet Type,Date posted,Screenshot,Content type,Likes,Replies,Retweets,Quote Tweets,Views
2023-03-31 09:13:15.602746,https://twitter.com/HeyMrnll/status/1448102541569536004,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@HeyMrnll,Em,the Blessed,Anonymous,2015-10-03 16:35:52+00:00,191,406,Earth,"@MakabansangBata @dizonjeffrey1 @rosiesouler @LiezelSalvidar @micvindelmer True, both families have their fair share of sins, we're acknowledging those. Naka-spotlight lang ngayon yung kay Marcos and the Martial law kasi andaming naggo-glorify because running for Presidency si BBM, pero that doesn't mean na nakalimutan na yung sa massacre.",-,text,2021-10-13 01:45:25+00:00,-,-,1,0,0,0,
2023-03-31 09:13:15.602746,https://twitter.com/junielfriendly/status/1448068783629692930,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@junielfriendly,Nieljun pagkaliwangan,𝙞𝙚𝙪𝙨𝙪𝙯 𝙣𝙖𝙯𝙖𝙧𝙚𝙣𝙚 𝙧𝙚𝙜𝙣𝙪𝙢 𝙞𝙨𝙧𝙖𝙚𝙡𝙞,Anonymous,2020-06-20 19:43:46+00:00,105,65,"Tagaytay, Calabarzon","wag puro martial law. dapat eto ren
hacienda luisita 
Mendiola massacre
saf 44
dengvaxia
tanim bala 
pork barrel
pag suporta sa npa
bata palang tayo niloloko na tayo itinanim satin sa pamamagitan ng libro at turo sa paaralan ang kasamaan daw ni marcos e yung sa mga Aquino asan?",-,text,2021-10-12 23:31:16+00:00,-,-,0,0,0,0,
2023-03-31 09:13:15.602746,https://twitter.com/aldrin70863745/status/1447950352280481797,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@aldrin70863745,mytake,just saying,Anonymous,2017-11-23 14:51:53+00:00,37,0,,Marcos - martial law/aquino - Mendiola massacre/fvr- APEC / erap-belle corp Jose velarde/ gma- hellogarci/ noy- yolanda/ prd- marawifund and trillion debt covid liquidation… #youbethejudge,-,text,2021-10-12 15:40:40+00:00,-,-,0,0,0,0,
2023-03-31 09:13:15.603745,https://twitter.com/CookyTitaCookie/status/1447849580586942474,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@CookyTitaCookie,CookyTitaCookie,There has been no justice in the Philippines....only hope springs eternal,Anonymous,2012-10-29 00:15:37+00:00,662,272,,"Oh no! Hindi pala sumali ang Mindanao sa pag aalsa laban sa Marcos Martial Law?? Yung Martial Law Abuse na nagkaron ng Palimbang Massacre sa Sultan Kudarat (1500 katao). Grabe! Hindi pala kasali? Pag sure oi 🤯
https://t.co/bWMlEaqmfC",-,text,2021-10-12 09:00:14+00:00,-,-,3,1,0,0,
2023-03-31 09:13:15.603745,https://twitter.com/loudjade23/status/1447812409809199106,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@loudjade23,JadeSpear,just chillin,Anonymous,2021-08-01 09:54:54+00:00,157,58,,@RaymundVitorio @denzeldayta @sorendipityte The difference between Martial Law the sin of the Marcos and Hacienda Luisita Massacre the sin of the Aquinos (1/3),-,text,2021-10-12 06:32:32+00:00,-,-,0,0,0,0,
2023-03-31 09:13:15.603745,https://twitter.com/Cracklings1891/status/1447376087713923074,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@Cracklings1891,Unkwonguy,We don't want a mother we want a strong leader✌,Anonymous,2021-10-09 06:46:14+00:00,22,6,,"Fun fact:Lagi nilang sinasabe Never again sa marcos dahil sa martial law,dahil dami daw namatay pero nakalimutan nila yung saf44,hacienda luisita massacre at dengvaxia victims(not to mention isa ako sa naturukan dun)natatameme sila pag inoopen yang yopic na yan",-,text,2021-10-11 01:38:44+00:00,-,-,0,0,0,0,
2023-03-31 09:13:15.603745,https://twitter.com/francsca_yasmne/status/1447370766618529797,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@francsca_yasmne,yäs,— to be one with the stars ☽ • 𝕓𝕤𝕞𝕖,Anonymous,2020-04-26 07:57:11+00:00,187,199,na ; bi,sa mga biktima sa iba pang nangyari nu'ng nakaraan. tunay nga ba kayong nagmamalasakit sa mga biktima ng Luisita Massacre at SAF44 o nais n'yo lang may maisumbat laban sa mga biktima ng Martial Law at mai-justify ang ginawang pagpapahirap ng dating pangulong Marcos.,-,text,2021-10-11 01:17:36+00:00,-,-,0,0,0,0,
2023-03-31 09:13:15.603745,https://twitter.com/junjuuun14/status/1447357798241607681,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@junjuuun14,junjun,oo po finding jowa,Anonymous,2021-08-11 11:29:06+00:00,239,712,"Cagayan De Oro City, Northern ","y'all are always throwing the ""Martial Law"" against running President Bongbong Marcos and neglecting the Hacienda Luisita Massacre, Dengvaxxia Vaccine Trauma, and SAFF 44 during the time of Aquinos.",-,text,2021-10-11 00:26:04+00:00,-,-,3,1,1,0,
2023-03-31 09:13:15.603745,https://twitter.com/WanderingMind30/status/1447330898609774592,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@WanderingMind30,EPITOME,"lost in every battle

°Traveler ° Writer ° Dreamer ° Teacher°",Anonymous,2020-07-23 08:50:25+00:00,192,7,Republic of the Philippines,"Parehas lang naman silang dapat humingi ng sorry, pareho lang naman silang pumatay.

Marcos- Martial law
aquino- mediola massacre, hacienda luisita massacre, saf 44.

Lahat sila may mali, pero kung boboto man tayo, ung sa may magagawa talaga.",-,text,2021-10-10 22:39:10+00:00,-,-,0,0,0,0,
2023-03-31 09:13:15.603745,https://twitter.com/NORMANVALIAO/status/1447314718599749634,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@NORMANVALIAO,"Norman Valiao, Jr.",Pakialamerong Kuba,Anonymous,2009-09-25 08:57:46+00:00,711,141,"Manila, Philippines",@yourworstever47 @RaulMEugenio2 @inquirerdotnet @lenirobredo Diba yan ang binabato nya kay BBM last VP election na panagutan daw ng Marcos family ang pintay daw nila during martial law. Pero si Lugaw sinoportahan si Pnoy sa Presidency with Mendiola at Acienda Luisita Massacre on their hands. Hypokrita lng!,-,text,2021-10-10 21:34:53+00:00,-,-,2,2,0,0,
2023-03-31 09:13:15.603745,https://twitter.com/NORMANVALIAO/status/1447228102149431302,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@NORMANVALIAO,"Norman Valiao, Jr.",Pakialamerong Kuba,Anonymous,2009-09-25 08:57:46+00:00,711,141,"Manila, Philippines",@RaulMEugenio2 @inquirerdotnet @lenirobredo So funny how many young blood adore Leni when in fact she and her family are close friends &amp; allies of the Aquino's. They would judge the Marcos family of many deaths during martial law yet they forgot what had happened during the Mendiola Massacre &amp; the Acienda Luisita Massacre.,-,text,2021-10-10 15:50:42+00:00,-,-,0,1,0,0,
2023-03-31 09:13:15.603745,https://twitter.com/NORMANVALIAO/status/1447227948369539081,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@NORMANVALIAO,"Norman Valiao, Jr.",Pakialamerong Kuba,Anonymous,2009-09-25 08:57:46+00:00,711,141,"Manila, Philippines",@Mang_INASAR @inquirerdotnet @lenirobredo So funny how many young blood adore Leni when in fact she and her family are close friends &amp; allies of the Aquino's. They would judge the Marcos family of many deaths during martial law yet they forgot what had happened during the Mendiola Massacre &amp; the Acienda Luisita Massacre.,-,text,2021-10-10 15:50:05+00:00,-,-,0,0,0,0,
2023-03-31 09:13:15.603745,https://twitter.com/NORMANVALIAO/status/1447227822888525833,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@NORMANVALIAO,"Norman Valiao, Jr.",Pakialamerong Kuba,Anonymous,2009-09-25 08:57:46+00:00,711,141,"Manila, Philippines",@l_mreal @inquirerdotnet @lenirobredo So funny how many young blood adore Leni when in fact she and her family are close friends &amp; allies of the Aquino's. They would judge the Marcos family of many deaths during martial law yet they forgot what had happened during the Mendiola Massacre &amp; the Acienda Luisita Massacre.,-,text,2021-10-10 15:49:35+00:00,-,-,0,0,0,0,
2023-03-31 09:13:15.603745,https://twitter.com/NORMANVALIAO/status/1447225656446652422,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@NORMANVALIAO,"Norman Valiao, Jr.",Pakialamerong Kuba,Anonymous,2009-09-25 08:57:46+00:00,711,141,"Manila, Philippines",So funny how many young blood adore Leni when in fact she and her family are close friends &amp; allies of the Aquino's. They would judge the Marcos family of many deaths during martial law yet they forgot what had happened during the Mendiola Massacre &amp; the Acienda Luisita Massacre.,-,text,2021-10-10 15:40:59+00:00,-,-,0,0,0,0,
2023-03-31 09:13:15.603745,https://twitter.com/dh_llusername/status/1447100007685898244,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@dh_llusername,I'm gay for FREENBECK.,"ONCE - Chaeng stan but OT9 ❣️

As Nayeon said, I like other artists but my heart belongs only to TWICE. ONCE since 2018.",Anonymous,2015-09-26 01:28:14+00:00,277,184,,"Believing that Former President Ferdinand Marcos is a thief, a dictator, the worst president of this country is my biggest regret. I regret believing that Martial Law is a nightmare, not knowing Hacienda Luisita and Mendiola Massacre. I regret putting my trust in yellow people.",-,text,2021-10-10 07:21:42+00:00,-,-,0,1,0,0,
2023-03-31 09:13:15.603745,https://twitter.com/MeldenCasing/status/1447083527548198912,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@MeldenCasing,Melds,soon to be sksksksks.,Anonymous,2019-11-20 11:49:56+00:00,375,502,,"Let me just clarify, the two actions with different administration are both unethical to human rights. Then if you're using Hacienda Luisita Massacre to make us believe that Marcos' Martial law is okay, well you're a person who have no human decency and act like it's okay to kill",-,text,2021-10-10 06:16:13+00:00,-,-,1,0,0,0,
2023-03-31 09:13:15.603745,https://twitter.com/MeldenCasing/status/1447083520992550913,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@MeldenCasing,Melds,soon to be sksksksks.,Anonymous,2019-11-20 11:49:56+00:00,375,502,,"Idk lang ha, why people using ""Hacienda Luisita Massacre"" as a counterargument with Martial Law which the two have no connections at all. I mean, the actions of Aquino is totally absurd as well as during the time of Ferdinand Marcos.",-,text,2021-10-10 06:16:11+00:00,-,-,0,1,0,0,
2023-03-31 09:13:15.603745,https://twitter.com/VenancioLauria1/status/1446997878912679939,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@VenancioLauria1,Venancio Lauriano,Smiling face,Anonymous,2021-07-12 21:50:40+00:00,31,2,,"@helloaprilhan @SaltAndReality Then after Marcos anyare? Magkano tinaas ng mga bilihin? Meralco, Manila water beninta sa private sektor, ilang years nanongkulan si Marcos? Bkit unang taon palang ni Aquino nalagpasan nya agad yong nahiram ni Marcos?  Bkit martial law pinopukol nyo? Hacienda luisita massacre,",-,text,2021-10-10 00:35:52+00:00,-,-,0,1,0,0,
2023-03-31 09:13:15.603745,https://twitter.com/violetizumi3/status/1446991322661851139,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@violetizumi3,LISA BEST GIRL,SUPPORT #LISA ONLY,Anonymous,2021-08-03 14:39:27+00:00,151,183,,"galit na galit kayo sa mga fake news pero yung laman ng video about sa MENDIOLA MASSACRE AT HACIENDA LUISITA MASSACRE samantala nangyari yung massacre taong 1987 at 2004

Tapos ang sasabihin panahon ng MARCOS MARTIAL LAW daw! Wow🤦‍♀️",-,text,2021-10-10 00:09:49+00:00,-,-,1,0,0,0,
2023-03-31 09:13:15.603745,https://twitter.com/josh___byrne/status/1446860275907321858,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@josh___byrne,ᴇɴɢɪ•ɴᴇᴀʀ 🌸🌾,memento mori,Anonymous,2016-03-15 09:35:58+00:00,175,148,,"bat niyo naman gnagamit pang justify sa Martial law yung Hacienda luisita massacre at SAF44, kung ang concern niyo talaga ay care for human life, pareho dapat ang galit niyo sa marcos at aquino dahil pareho lang ang sinapit ng mga biktima ng massacre at tortures noong Martial Law",-,text,2021-10-09 15:29:05+00:00,-,-,4,0,0,0,
2023-03-31 09:13:17.139175,https://twitter.com/reyesjm3/status/1446526065212420099,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@reyesjm3,j,Do not fear failure rather be terrified of regrets.,Anonymous,2015-07-10 05:48:17+00:00,360,406,etivac,"Ang martial law at hacienda luisita massacre ay walang pinagkaiba.Parehong kritikal. Parehong mali. Parehong nagpahirap sa bayan. Parehong nang-apak ng karapatang pantao.

Kaya walang sinuman sa mga marcos o aquino ang dapat mamuno at makabalik sa malacañang.",-,text,2021-10-08 17:21:03+00:00,-,-,2,1,0,0,
2023-03-31 09:13:17.139175,https://twitter.com/jcheeeng/status/1446520859414319104,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@jcheeeng,j,...,Anonymous,2012-08-27 13:17:27+00:00,465,535,,"something like what if Ninoy didn't get assassinated, what if hacienda luisita massacre didn't happen, what if martial law never existed, what if marcos didn't become the president, and many others.",-,text,2021-10-08 17:00:22+00:00,-,-,0,0,0,0,
2023-03-31 09:13:17.139175,https://twitter.com/jcrsm_2195/status/1446288183314976772,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@jcrsm_2195,Swish///(ME 03.31.23)///,he/him ...#LakeShow 37-38,Anonymous,2018-05-09 05:08:18+00:00,2397,236,,"Tsaka ang panget ng argument na "" mas lalong masahol sa Dilawan tas grabe ka maka anti Marcos"" like?? yeah! pangit both. Criticizing Martial Law does not mean I am tolerant of Hacienda Lusita Massacre. Bringing up the Aquino issue doesn't make the Marcos regime better.",-,text,2021-10-08 01:35:48+00:00,-,-,0,1,0,0,
2023-03-31 09:13:17.139175,https://twitter.com/CAFilipinos/status/1446189212881981478,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@CAFilipinos,🌸🏳️‍🌈 Crap About Filipinos 🏳️‍🌈🌸,"The most offensive Filipino tabletop game ever. No, this is NOT Cards Against Humanity. Not even close.",Anonymous,2016-05-17 03:31:27+00:00,210,505,Las Pinas City,"Hacienda Luisita Massacre and SAF 44 lang ba ihahagis niyo? Paki-remind nga ako, ilan ang namatay nung Martial Law? 

Yolanda Funds? Magkano yun? Magkano ninakaw ng mga Marcos na hindi pa naibabalik? 

Oh, also: Aquino ba ang tumatakbo? Kawawa naman utak mo.",-,text,2021-10-07 19:02:31+00:00,-,-,2,0,0,0,
2023-03-31 09:13:17.139175,https://twitter.com/iskathefirst/status/1446069278713671683,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@iskathefirst,iska marie,to live for the hope of it all #abantebabae ☀️🎀 feminine rage,Anonymous,2016-05-20 09:21:12+00:00,1514,492,tokyo love hotel,and he posted in fb pa... all of the comments from his friends are saying pink is the new yellow 🥲 and someone said mas marami raw human rights violation na nacommit si Cory dahil sa mendiola and hacienda luisita massacre kaysa sa Martial Law ni Marcos. DAFUQ???,-,text,2021-10-07 11:05:57+00:00,-,-,0,0,0,0,
2023-03-31 09:13:17.139175,https://twitter.com/iamleslie_p/status/1446008178995458050,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@iamleslie_p,Maneee,"If you don't know me personally, please unfollow me. Thanks.",Anonymous,2009-08-25 16:15:31+00:00,161,151,Philippines,"Ang iba galit sa Marcos dahil sa Martial Law, papaano naman ang namatay din sa Hacienda Luisita massacre, binaon n lang sa limot, hindi kasi MARCOS ang may kasalanan.",-,text,2021-10-07 07:03:10+00:00,-,-,0,0,0,0,
